MeanSC11,MeanSC12,MeanSC13,MeanSC14,MeanSC15,MeanSC16,MeanSC17,MeanSC18,MeanSC19,MeanSC20,MedianSC11,MedianSC12,MedianSC13,MedianSC14,MedianSC15,MedianSC16,MedianSC17,MedianSC18,MedianSC19,MedianSC20,MAVSC11,MAVSC12,MAVSC13,MAVSC14,MAVSC15,MAVSC16,MAVSC17,MAVSC18,MAVSC19,MAVSC20,SSISC11,SSISC12,SSISC13,SSISC14,SSISC15,SSISC16,SSISC17,SSISC18,SSISC19,SSISC20,RMSSC11,RMSSC12,RMSSC13,RMSSC14,RMSSC15,RMSSC16,RMSSC17,RMSSC18,RMSSC19,RMSSC20,VarSC11,VarSC12,VarSC13,VarSC14,VarSC15,VarSC16,VarSC17,VarSC18,VarSC19,VarSC20,KurtSC11,KurtSC12,KurtSC13,KurtSC14,KurtSC15,KurtSC16,KurtSC17,KurtSC18,KurtSC19,KurtSC20,SkwSC11,SkwSC12,SkwSC13,SkwSC14,SkwSC15,SkwSC16,SkwSC17,SkwSC18,SkwSC19,SkwSC20,Label1
0.83083642,0.84926212,0.80756904,0.82588998,0.8474914,0.81304267,0.85750655,0.83356836,0.85928034,0.85805897,0.84944981,0.86400865,0.8234037,0.84264294,0.8770385,0.82974752,0.88632503,0.8577541,0.88947401,0.88385401,0.65809931,0.60846592,0.61335287,0.48845332,0.52205191,0.50111718,0.51161314,0.50576824,0.51568414,0.50995515,1643.044,1632.0208,1245.9516,950.31109,871.36798,870.01632,849.91218,847.93803,814.021,750.59543,1.2824542,1.2781449,1.1167805,0.97532679,0.93393801,0.93321338,0.92236811,0.92129627,0.90268258,0.86680262,0.008354033,0.007195625,0.008326717,0.00844581,0.014731817,0.009261709,0.013513743,0.012586951,0.013978534,0.012834015,34.478446,45.81273,31.155015,33.732772,21.515423,28.168637,22.178303,23.517571,21.253545,20.819572,-4.7498007,-5.6020144,-4.3530564,-4.74222,-3.8153051,-4.2308485,-3.8743037,-3.9667312,-3.7665744,-3.6250357,2
0.91624096,0.91157064,0.88735806,0.89846059,0.88205954,0.85566153,0.84767896,0.85914943,0.86237008,0.85935889,0.93291146,0.92902391,0.90248233,0.9114169,0.89589838,0.86758369,0.86120715,0.87053777,0.87480315,0.87129821,0.997268,0.89053266,0.84874705,0.71158509,0.6707977,0.62511375,0.64799918,0.5822824,0.54986798,0.52596792,4274.2797,3328.6569,3033.9809,2385.9799,1915.6157,1732.1293,1715.4045,1640.4632,1537.3087,1392.0043,2.0684676,1.8253736,1.7427042,1.5454346,1.3847502,1.3167624,1.3103899,1.2814466,1.2405029,1.1804227,0.008138697,0.008889063,0.008108718,0.007937725,0.008693329,0.008560158,0.008954794,0.009230864,0.009209069,0.00896348,47.090674,42.576024,45.763585,49.302274,42.108544,41.208199,36.517441,40.667933,41.616364,43.199885,-5.7272499,-5.4410762,-5.6086215,-5.8878429,-5.3356941,-5.3131422,-4.9269483,-5.388877,-5.4680845,-5.5934491,2
0.92521893,0.92347242,0.90024907,0.90906936,0.86392349,0.85714589,0.86989712,0.90270346,0.90308082,0.87812751,0.94533234,0.94329948,0.91718863,0.93063519,0.88547532,0.87829794,0.89173982,0.92695781,0.92837867,0.90096904,1.0925963,0.9788823,0.87552649,0.74740994,0.70797017,0.68385097,0.67705623,0.64323421,0.61156033,0.56265284,4613.4264,3632.4383,2716.4313,1886.2505,1614.6511,1532.9582,1479.0175,1375.3681,1196.3775,997.08208,2.1478888,1.9058957,1.64816,1.3734084,1.2706892,1.2381269,1.2161486,1.1727609,1.0937904,0.99853997,0.008650686,0.008564253,0.008612461,0.009590713,0.00914163,0.009033432,0.009639101,0.009994758,0.010792146,0.0105806,50.35363,48.213662,43.352156,37.437615,33.769669,33.57403,32.483904,34.504661,30.998098,29.098186,-5.9413737,-5.7561387,-5.3120345,-4.9240514,-4.604685,-4.6073792,-4.530973,-4.7186206,-4.461947,-4.2979109,3
0.77931812,0.79076693,0.79700496,0.61809065,0.60098589,0.8200001,0.56087671,0.70659574,0.676833,0.42059223,0.81160391,0.82400076,0.83313807,0.64255135,0.62727533,0.85664101,0.58703609,0.73651971,0.7061274,0.44411437,1.2085827,1.0957791,0.94518986,0.93557521,0.92000252,0.89871962,0.89360045,0.84877671,0.77160194,0.70951333,3894.5363,3160.5096,2302.4355,2188.0437,2145.8012,2062.6858,2028.8638,1889.0873,1504.9226,1304.1314,1.973458,1.7777822,1.5173778,1.4792037,1.4648554,1.4362053,1.4243819,1.3744407,1.2267529,1.1419857,0.013249898,0.01396427,0.019331039,0.01054937,0.0114302,0.022284912,0.012858725,0.017321229,0.017220738,0.009321974,15.911963,15.435078,12.030003,11.333286,10.354103,10.113843,9.0335089,10.026954,8.7705434,10.488413,-3.1245725,-3.0684857,-2.7541814,-2.1452338,-2.1101596,-2.5025116,-1.9615615,-2.4779883,-2.25255,-0.70093451,3
0.78179107,0.79855828,0.77746272,0.57113831,0.60175169,0.6212116,0.69497911,0.63624433,0.62667379,0.47524167,0.80119659,0.81742272,0.79491519,0.58730173,0.61802366,0.63729369,0.71794198,0.66006353,0.64931735,0.49271293,1.2020683,1.0012435,0.77916988,0.77143483,0.77709852,0.79283634,0.79455973,0.76257559,0.72713619,0.68391444,4181.0073,3099.0154,1983.1221,1908.6178,1892.6375,1862.1039,1853.5341,1691.5112,1439.9665,1334.19,2.0447512,1.7604021,1.4082337,1.3815273,1.3757316,1.3645893,1.3614456,1.3005811,1.199986,1.1550714,0.008744879,0.00790399,0.008181271,0.006021555,0.006162602,0.00580536,0.009492707,0.009617655,0.010629065,0.008174586,24.315063,29.917992,25.709382,18.465077,19.944341,23.303665,15.756945,13.531369,11.480081,12.072626,-3.7299524,-4.1891817,-3.8929793,-2.0555113,-2.4362506,-2.6671941,-2.94189,-2.60054,-2.3771644,-1.1124747,3
0.86091245,0.85750582,0.86765306,0.89174851,0.88153264,0.88303421,0.87409307,0.87154415,0.86984398,0.87488962,0.89061853,0.8884003,0.89550418,0.91819653,0.90486426,0.90779803,0.8978054,0.89761725,0.89217012,0.89527354,1.192536,1.1116438,1.0612285,0.92549652,0.89830026,0.83471752,0.78545264,0.73590345,0.67173356,0.60211092,5114.8954,4440.2582,3844.6158,3125.1714,2882.2573,2434.8459,2201.0829,1984.9778,1694.2692,1361.567,2.2627451,2.1082464,1.9617503,1.7687,1.6985707,1.5611801,1.4843471,1.4095974,1.3022923,1.1674459,0.021172284,0.018255332,0.015410356,0.012380031,0.011395821,0.011407163,0.012819107,0.013630569,0.013826233,0.013074548,17.237438,18.427822,19.747082,24.488047,25.298709,25.071878,21.993351,21.327663,20.939558,21.881493,-3.6192282,-3.7394729,-3.7759452,-4.1879728,-4.1592297,-4.1327761,-3.91616,-3.9130633,-3.8837828,-3.9115523,3
0.89564116,0.8858333,0.83483895,0.8343361,0.79639842,0.80954902,0.80866587,0.82371488,0.82418478,0.82413278,0.9228347,0.91462196,0.86256045,0.87244737,0.83519442,0.84538903,0.84574945,0.85910115,0.86062302,0.85417033,0.73992066,0.70007332,0.71487809,0.63421735,0.63043964,0.60703985,0.59311236,0.56754735,0.54296275,0.51720518,1672.1114,1450.6937,1407.3395,1096.0233,1030.8754,951.63549,944.65659,908.31001,864.01223,807.96648,1.2931014,1.2044475,1.1863134,1.0469113,1.0153203,0.97551806,0.97193446,0.95305299,0.92952258,0.89886955,0.012618024,0.014720584,0.015845462,0.01971097,0.022672118,0.023061769,0.023265056,0.022828209,0.021747574,0.018562947,22.112791,18.140511,14.376119,13.396123,11.846424,11.252969,11.713397,11.989685,12.432284,14.188027,-3.8115145,-3.4781231,-3.0012279,-2.9726469,-2.7550558,-2.6700786,-2.7621213,-2.8436463,-2.9300701,-3.0928904,3
0.807092194,0.785381967,0.661903316,0.778618518,0.835321454,0.835382293,0.81273497,0.629998782,0.661516287,0.637780326,0.835934934,0.813653422,0.686958008,0.81199325,0.876627241,0.87733322,0.856737736,0.658735833,0.693818165,0.67420732,1.58554752,1.48051392,1.39633786,1.40502495,1.42375138,1.40648683,1.38691052,1.35879324,1.34840566,1.31677566,8158.81525,7013.45947,5735.0595,5603.53877,5397.76533,5252.786,5117.93434,5046.51187,4915.54439,4291.59199,2.85779324,2.64961883,2.39599672,2.36836397,2.32447166,2.29304253,2.26341719,2.24756834,2.21821208,2.07265238,0.01413521,0.014469762,0.010968463,0.018633779,0.028300879,0.030411139,0.026558224,0.014882021,0.01632485,0.01483776,16.9462923,16.0654132,14.4656528,12.7396175,11.8295109,11.5031885,12.3218508,11.6087077,11.6965312,11.3095511,-3.43731207,-3.33866982,-2.86775819,-2.96008778,-2.85019033,-2.80275229,-2.90203402,-2.61664903,-2.68444842,-2.51548346,3
0.89671191,0.88416909,0.83281884,0.84425887,0.83743528,0.84602438,0.82443584,0.83116704,0.84322508,0.83430662,0.93174799,0.92097411,0.87100905,0.88112175,0.87718521,0.88367035,0.86002613,0.87415085,0.88898609,0.87863275,1.301688,1.179829,1.0908669,0.98446056,0.94736826,0.90393949,0.89349968,0.8842267,0.8437683,0.7700397,4791.2109,3702.7102,2988.6947,2569.3009,2360.8135,2163.8472,2087.1736,2007.0463,1826.8347,1493.7086,2.1899787,1.9252056,1.7296492,1.603706,1.5372627,1.4717382,1.4454282,1.4174115,1.3522808,1.2227853,0.013901361,0.014488904,0.019080697,0.01939692,0.02144113,0.018416321,0.019114564,0.02112025,0.021637273,0.018885536,20.916872,18.583111,13.968677,14.389918,13.719144,14.098917,13.03474,12.152341,12.170338,12.811281,-3.7315809,-3.4616359,-2.9426102,-3.0990017,-3.0097856,-3.0356575,-2.9052521,-2.8502236,-2.8493645,-2.8765868,3
0.85410409,0.88002243,0.88074741,0.89239188,0.89304432,0.9000113,0.88597494,0.89431469,0.89643338,0.88593739,0.89138174,0.91329973,0.90934033,0.9175558,0.92311954,0.92701241,0.91209908,0.91803451,0.92887423,0.91755468,1.3714174,1.2866531,1.1981015,1.0472675,1.0668875,1.0028948,1.0091544,1.0048919,0.97106999,0.91545363,5574.5271,5168.3593,4617.9943,3869.1575,3736.7179,3703.4523,3699.6336,3674.6111,3350.5672,2825.2102,2.362225,2.2745401,2.1500272,1.9680017,1.9340265,1.9253985,1.9244056,1.9178867,1.8313714,1.6816772,0.01855622,0.016178961,0.01405219,0.010994192,0.014420311,0.012021069,0.012122303,0.011084978,0.014003719,0.016344261,14.799554,17.134613,19.344418,26.078483,19.39798,24.439415,23.484404,26.144235,22.79392,21.604791,-3.2180296,-3.4601699,-3.6607145,-4.2048157,-3.6938949,-4.1460584,-4.0514917,-4.2170069,-4.0408722,-3.906028,3
0.74502846,0.69298373,0.52736017,0.54461097,0.7119941,0.56797752,0.79441415,0.76498775,0.72207665,0.47286066,0.77329928,0.71847825,0.53959866,0.56159899,0.7344641,0.58544381,0.82601918,0.79471773,0.75289918,0.49249976,1.0006422,0.9079019,0.85179254,0.79548374,0.80044322,0.79876561,0.82797263,0.81784387,0.78441989,0.71902878,2650.0057,2085.0037,1889.9274,1752.6487,1733.1278,1664.4686,1598.4728,1542.6722,1341.3977,1250.2926,1.6286983,1.4446767,1.3754342,1.3245388,1.3171419,1.2907884,1.2649399,1.2426651,1.1587668,1.1187243,0.018370019,0.015105046,0.008691705,0.007761616,0.011819005,0.007822739,0.013165718,0.01150721,0.010582944,0.006680986,10.526532,10.17611,10.869001,13.405124,13.881876,13.51938,14.259982,14.673889,13.064971,13.930608,-2.4819734,-2.3033692,-1.2906741,-1.6675467,-2.7134971,-1.7908562,-2.7499576,-2.7412634,-2.4432369,-0.42558514,3
0.83146101,0.82523258,0.8024974,0.80264236,0.795083,0.80498407,0.80293932,0.81488615,0.8311008,0.82447496,0.86206844,0.85869315,0.8369452,0.83511149,0.83338522,0.83985444,0.84180581,0.84790781,0.8619657,0.84986052,1.2022119,1.0594553,0.94712766,0.8544066,0.82687431,0.77632202,0.73243935,0.68384985,0.64372185,0.58861615,3348.0514,2597.4787,2030.4164,1677.2934,1527.1269,1352.6416,1256.044,1148.6136,1039.7373,891.86209,1.8297681,1.6116695,1.4249268,1.2951036,1.2357698,1.1630312,1.1207337,1.0717339,1.0196751,0.9443845,0.016431161,0.01684726,0.016884738,0.017144921,0.018776764,0.018461596,0.018716484,0.017111005,0.013856555,0.013120915,11.748653,11.859463,11.521249,12.051881,11.142937,11.729574,13.302441,15.05006,17.110325,17.247796,-2.5293268,-2.5567285,-2.4641173,-2.5914995,-2.4669307,-2.5186056,-2.7449441,-2.9769,-3.1629843,-3.0970371,3
